cell_lat,cell_lon,pass_count,csetn1_avg,nsi,slope_deg,rpi,nearest_psr_name,distance_km,within_psr,priority_tier,annotation
-86.625,57.125,3,1.3333,0.5541,6.11,0.09069,Nobile,44.5,False,Watch,
-86.125,314.875,4,1.75,0.4148,4.58,0.090629,Cabeus,37.2,True,Watch,confirmed within Cabeus PSR boundary
-86.625,75.375,3,1.3333,0.5541,6.12,0.0906,Faustini,21.6,False,Watch,
-88.625,78.125,6,1.1667,0.6098,6.73,0.090589,Shackleton,36.3,False,Watch,
-85.875,224.375,5,1.8,0.398,4.4,0.090399,de_Gerlache,98.3,False,Watch,
-87.625,220.875,4,1.75,0.4148,4.59,0.09027,de_Gerlache,56.3,False,Watch,
-89.625,330.375,5,1.8,0.398,4.42,0.090124,Shackleton,21.0,False,Watch,
-88.625,80.125,4,2.25,0.2475,2.75,0.090048,Shackleton,36.0,False,Background,
-88.375,146.625,4,2.0,0.3311,3.68,0.089886,Sverdrup,12.7,True,Watch,confirmed within Sverdrup PSR boundary
-86.125,183.375,3,2.0,0.3311,3.69,0.089732,Sverdrup,72.5,False,Watch,
-87.375,179.125,3,1.0,0.6656,7.43,0.08956,Sverdrup,37.2,False,Watch,
-85.375,271.375,3,2.0,0.3311,3.7,0.089468,de_Gerlache,89.6,False,Watch,
-86.375,0.375,3,1.0,0.6656,7.44,0.089434,Haworth,34.2,False,Watch,
-87.875,98.625,3,1.6667,0.4426,4.95,0.089424,Faustini,28.5,False,Watch,
-87.125,238.875,5,2.0,0.3311,3.72,0.089064,de_Gerlache,52.6,False,Watch,
-86.625,152.875,4,1.5,0.4984,5.61,0.088782,Sverdrup,41.7,False,Watch,
-85.375,225.125,5,2.0,0.3311,3.73,0.088768,de_Gerlache,111.9,False,Watch,
-88.625,78.875,3,1.6667,0.4426,4.99,0.088748,Shackleton,36.2,False,Watch,
-87.875,54.375,3,1.3333,0.5541,6.24,0.088734,Faustini,42.2,False,Watch,
-87.625,223.125,4,1.75,0.4148,4.68,0.08863,de_Gerlache,54.3,False,Watch,
-85.875,61.875,3,1.6667,0.4426,5.0,0.088613,Nobile,28.8,True,Watch,confirmed within Nobile PSR boundary
-89.375,334.375,3,1.6667,0.4426,5.0,0.088613,Shackleton,28.3,False,Watch,
-85.125,63.625,4,1.25,0.582,6.57,0.088524,Nobile,25.9,True,Watch,confirmed within Nobile PSR — strong suppression
-86.375,76.375,3,1.6667,0.4426,5.0,0.088443,Faustini,27.6,False,Watch,
-87.875,234.875,3,0.0,1.0,11.31,0.088392,de_Gerlache,38.9,False,Watch,strong CSETN suppression near de_Gerlache
-88.625,124.375,3,0.0,1.0,11.32,0.088331,Sverdrup,30.9,False,Watch,strong CSETN suppression near Sverdrup
-85.875,261.875,3,1.3333,0.5541,6.28,0.088262,de_Gerlache,75.8,False,Watch,
-85.125,217.125,7,1.8571,0.3789,4.29,0.088239,de_Gerlache,125.7,False,Watch,
-87.125,213.125,4,1.5,0.4984,5.66,0.08811,de_Gerlache,74.8,False,Watch,
-86.125,234.125,5,1.6,0.4649,5.3,0.087775,de_Gerlache,83.5,False,Watch,
-86.875,238.875,3,1.3333,0.5541,6.31,0.087771,de_Gerlache,59.2,False,Watch,
-85.625,107.625,4,0.75,0.7492,8.54,0.087735,Faustini,65.5,False,Watch,strong CSETN suppression near Faustini
-86.375,229.375,4,1.5,0.4984,5.68,0.087692,de_Gerlache,80.3,False,Watch,
-85.375,223.125,8,2.0,0.3311,3.78,0.087603,de_Gerlache,113.5,False,Watch,
-86.875,219.375,3,1.3333,0.5541,6.38,0.086859,de_Gerlache,75.6,False,Watch,
-87.875,52.125,3,1.6667,0.4426,5.11,0.086617,Faustini,44.6,False,Watch,
-87.375,3.625,3,1.6667,0.4426,5.11,0.086548,Haworth,11.7,True,Watch,confirmed within Haworth PSR boundary
-85.625,220.375,4,1.5,0.4984,5.76,0.086517,de_Gerlache,108.7,False,Watch,
-85.125,139.375,4,2.0,0.3311,3.83,0.086514,Sverdrup,89.8,False,Watch,
-88.125,317.875,3,1.6667,0.4426,5.12,0.086501,de_Gerlache,42.3,False,Watch,
-86.625,187.375,4,1.75,0.4148,4.81,0.086301,Sverdrup,63.0,False,Watch,
-87.125,153.875,3,1.6667,0.4426,5.13,0.086238,Sverdrup,26.6,False,Watch,
-87.625,102.125,3,0.6667,0.777,9.02,0.086177,Faustini,28.7,False,Watch,strong CSETN suppression near Faustini
-86.625,174.375,3,2.0,0.3311,3.84,0.086165,Sverdrup,51.3,False,Watch,
-85.875,133.125,3,1.3333,0.5541,6.43,0.086135,Sverdrup,70.8,False,Watch,
-86.875,58.125,5,1.4,0.5318,6.18,0.086091,Faustini,40.2,False,Watch,
-87.875,335.125,3,1.6667,0.4426,5.15,0.085981,Haworth,27.5,False,Watch,
-87.375,87.625,3,2.0,0.3311,3.86,0.085894,Faustini,8.2,True,Watch,confirmed within Faustini PSR boundary
-87.125,57.125,3,0.6667,0.777,9.07,0.085626,Faustini,38.9,False,Watch,strong CSETN suppression near Faustini
-86.875,58.875,3,0.6667,0.777,9.09,0.085469,Faustini,39.1,False,Watch,strong CSETN suppression near Faustini
-89.125,158.625,3,1.0,0.6656,7.8,0.085357,Shackleton,18.5,False,Watch,
-89.375,336.125,3,2.0,0.3311,3.89,0.085209,Shackleton,28.3,False,Watch,
-88.625,181.125,3,2.0,0.3311,3.89,0.085121,Sverdrup,31.3,False,Watch,
-86.625,246.125,3,1.6667,0.4426,5.2,0.085104,de_Gerlache,60.9,False,Watch,
-88.125,210.875,4,1.75,0.4148,4.88,0.084914,de_Gerlache,54.9,False,Watch,
-85.625,110.125,5,1.6,0.4649,5.48,0.084801,Faustini,68.6,False,Watch,
-86.125,61.125,3,1.6667,0.4426,5.22,0.084744,Nobile,33.5,True,Watch,confirmed within Nobile PSR boundary
-85.625,62.125,5,0.8,0.7325,8.64,0.084733,Nobile,24.8,True,Watch,confirmed within Nobile PSR — strong suppression
-85.875,62.625,5,1.0,0.6656,7.86,0.084717,Nobile,30.0,True,Watch,confirmed within Nobile PSR — strong suppression
-87.125,56.875,4,1.25,0.582,6.87,0.084681,Faustini,39.3,False,Watch,
-86.625,220.125,3,1.6667,0.4426,5.23,0.084616,de_Gerlache,81.5,False,Watch,
-88.375,139.875,9,1.4444,0.5169,6.11,0.084588,Sverdrup,16.5,False,Watch,
-86.875,171.625,3,2.0,0.3311,3.92,0.084543,Sverdrup,42.4,False,Watch,
-85.375,255.625,3,1.3333,0.5541,6.57,0.084329,de_Gerlache,92.8,False,Watch,
-86.875,226.875,3,1.6667,0.4426,5.27,0.083996,de_Gerlache,69.1,False,Watch,
-88.375,52.625,3,2.3333,0.2197,2.62,0.08395,Shackleton,48.0,False,Background,
-89.125,9.125,4,1.0,0.6656,7.93,0.083922,Shackleton,32.7,False,Watch,
-87.625,162.375,4,1.5,0.4984,5.95,0.083695,Sverdrup,16.1,True,Watch,confirmed within Sverdrup PSR boundary
-87.375,129.375,3,1.0,0.6656,7.99,0.083301,Sverdrup,33.7,False,Watch,
-86.125,345.625,5,1.6,0.4649,5.58,0.083299,Haworth,43.8,False,Watch,
-86.125,265.375,3,1.6667,0.4426,5.32,0.083227,de_Gerlache,67.5,False,Watch,
-86.125,272.875,3,1.3333,0.5541,6.66,0.083149,de_Gerlache,66.9,False,Watch,
-86.625,206.625,3,1.3333,0.5541,6.68,0.082924,Sverdrup,82.9,False,Watch,
-85.125,68.125,6,1.1667,0.6098,7.37,0.082727,Nobile,37.3,False,Watch,
-89.375,328.125,5,1.8,0.398,4.82,0.082597,Shackleton,28.6,False,Watch,
-86.125,156.125,3,1.6667,0.4426,5.37,0.082499,Sverdrup,57.1,False,Watch,
-85.625,120.125,4,1.75,0.4148,5.03,0.082481,Faustini,82.4,False,Watch,
-88.125,230.375,3,1.0,0.6656,8.08,0.082323,de_Gerlache,38.6,False,Watch,
-89.375,352.625,4,1.75,0.4148,5.05,0.082084,Shackleton,27.1,False,Watch,
-87.875,287.875,3,1.0,0.6656,8.11,0.082036,de_Gerlache,20.9,False,Watch,
-85.875,60.625,3,1.3333,0.5541,6.76,0.081989,Nobile,26.9,True,Watch,confirmed within Nobile PSR — strong suppression
-86.875,156.375,3,2.0,0.3311,4.04,0.081909,Sverdrup,34.5,False,Watch,
-87.625,206.375,4,1.0,0.6656,8.14,0.081797,Sverdrup,60.9,False,Watch,
-85.375,219.375,3,1.3333,0.5541,6.78,0.081781,de_Gerlache,116.7,False,Watch,
-87.375,152.875,5,1.8,0.398,4.87,0.08176,Sverdrup,19.0,False,Watch,
-89.125,359.125,3,1.0,0.6656,8.16,0.081568,Shackleton,33.9,False,Watch,
-86.625,218.625,4,2.0,0.3311,4.06,0.081529,de_Gerlache,82.8,False,Watch,
-87.625,102.625,3,0.6667,0.777,9.54,0.081429,Faustini,29.3,False,Watch,strong CSETN suppression near Faustini
-86.625,93.625,3,1.3333,0.5541,6.81,0.081411,Faustini,24.2,False,Watch,
-89.125,323.125,4,1.75,0.4148,5.1,0.081309,Shackleton,36.3,False,Watch,
-87.125,295.125,3,1.3333,0.5541,6.83,0.081175,de_Gerlache,45.2,False,Watch,
-87.375,210.125,3,2.0,0.3311,4.09,0.080951,Sverdrup,69.6,False,Watch,
-87.125,98.625,3,0.6667,0.777,9.6,0.080906,Faustini,23.1,False,Watch,strong CSETN suppression near Faustini
-87.875,51.125,6,2.0,0.3311,4.1,0.080817,Faustini,45.8,False,Watch,
-85.625,268.125,4,1.25,0.582,7.21,0.080756,de_Gerlache,82.2,False,Watch,
-85.125,312.125,5,1.4,0.5318,6.61,0.080426,Cabeus,12.3,True,Watch,confirmed within Cabeus PSR — strong suppression
-86.625,216.625,5,1.8,0.398,4.95,0.080414,de_Gerlache,84.5,False,Watch,
-85.375,219.625,6,1.3333,0.5541,6.89,0.080394,de_Gerlache,116.4,False,Watch,
-87.375,87.875,5,1.8,0.398,4.96,0.080278,Faustini,8.5,True,Watch,confirmed within Faustini PSR boundary
-89.125,130.875,4,1.75,0.4148,5.17,0.080262,Shackleton,16.5,False,Watch,
-89.375,346.375,6,1.6667,0.4426,5.53,0.08002,Shackleton,27.6,False,Watch,
-85.625,144.375,5,1.6,0.4649,5.82,0.079949,Sverdrup,73.1,False,Watch,
-88.125,317.125,4,2.0,0.3311,4.14,0.079945,de_Gerlache,41.6,False,Watch,
-86.125,341.875,3,1.3333,0.5541,6.93,0.079928,Haworth,46.5,False,Watch,
-89.125,35.625,4,1.5,0.4984,6.24,0.079823,Shackleton,29.0,False,Watch,
-85.375,55.125,6,1.8333,0.3869,4.85,0.0798,Nobile,7.1,True,Watch,confirmed within Nobile PSR boundary
-89.375,349.125,3,2.0,0.3311,4.15,0.079749,Shackleton,27.4,False,Watch,
-87.375,137.375,3,1.6667,0.4426,5.57,0.079513,Sverdrup,26.3,False,Watch,
-87.875,50.625,4,2.0,0.3311,4.16,0.079511,Faustini,46.3,False,Watch,
-86.875,146.875,3,1.3333,0.5541,6.97,0.079473,Sverdrup,34.9,False,Watch,
-88.375,116.375,3,1.3333,0.5541,6.98,0.079421,Sverdrup,35.8,False,Watch,
-86.125,61.875,4,1.25,0.582,7.33,0.079416,Nobile,34.4,True,Watch,confirmed within Nobile PSR — strong suppression
-86.875,220.625,5,1.6,0.4649,5.86,0.079304,de_Gerlache,74.5,False,Watch,
-85.625,90.375,3,0.3333,0.8885,11.22,0.079187,Faustini,49.5,False,Watch,strong CSETN suppression near Faustini
-87.625,2.125,5,1.8,0.398,5.03,0.079119,Haworth,10.0,True,Watch,confirmed within Haworth PSR boundary
-87.125,177.375,3,2.3333,0.2197,2.78,0.078974,Sverdrup,41.0,False,Background,
-86.375,228.625,3,1.6667,0.4426,5.61,0.078931,de_Gerlache,81.0,False,Watch,
-86.125,320.625,6,1.8333,0.3869,4.9,0.078882,Cabeus,38.7,True,Watch,confirmed within Cabeus PSR boundary
-85.875,176.125,5,1.8,0.398,5.06,0.078685,Sverdrup,73.6,False,Watch,
-89.375,327.875,5,1.8,0.398,5.07,0.078466,Shackleton,28.6,False,Watch,
-87.375,229.875,3,1.6667,0.4426,5.64,0.078417,de_Gerlache,54.0,False,Watch,
-86.875,219.625,3,1.6667,0.4426,5.65,0.078393,de_Gerlache,75.4,False,Watch,
-86.625,71.875,3,1.3333,0.5541,7.07,0.078391,Faustini,25.4,False,Watch,
-86.875,56.875,3,1.0,0.6656,8.5,0.078265,Faustini,42.1,False,Watch,
-89.125,50.875,4,2.25,0.2475,3.16,0.078249,Shackleton,26.4,False,Background,
-85.375,194.625,3,1.6667,0.4426,5.67,0.078123,Sverdrup,103.6,False,Watch,
-86.875,254.375,4,2.0,0.3311,4.24,0.078029,de_Gerlache,49.0,False,Watch,
-89.375,51.125,3,1.6667,0.4426,5.68,0.077995,Shackleton,19.6,False,Watch,
-87.125,218.375,5,2.0,0.3311,4.25,0.077893,de_Gerlache,70.2,False,Watch,
-89.375,35.125,3,1.3333,0.5541,7.14,0.077599,Shackleton,22.1,False,Watch,
-85.125,89.625,4,1.75,0.4148,5.35,0.077563,Faustini,64.1,False,Watch,
-87.375,81.125,3,2.0,0.3311,4.27,0.077561,Faustini,6.1,True,Watch,confirmed within Faustini PSR boundary
-85.375,134.125,4,2.25,0.2475,3.2,0.077371,Sverdrup,84.9,False,Background,
-86.875,237.375,5,2.2,0.2643,3.42,0.077358,de_Gerlache,60.4,False,Background,
-88.375,350.625,3,2.0,0.3311,4.29,0.077252,Haworth,27.9,False,Watch,
-87.125,182.125,3,1.6667,0.4426,5.73,0.077241,Sverdrup,45.7,False,Watch,
-86.875,333.125,3,1.0,0.6656,8.62,0.077192,Haworth,37.5,False,Watch,
-88.875,190.375,3,1.3333,0.5541,7.18,0.077184,Shackleton,30.5,False,Watch,
-89.125,156.375,3,1.3333,0.5541,7.21,0.076854,Shackleton,18.2,False,Watch,
-86.125,138.125,5,1.2,0.5987,7.81,0.076661,Sverdrup,60.7,False,Watch,
-86.375,88.125,3,1.6667,0.4426,5.78,0.076628,Faustini,26.3,False,Watch,
-87.875,160.625,3,1.3333,0.5541,7.24,0.076553,Sverdrup,9.6,True,Watch,confirmed within Sverdrup PSR — strong suppression
-88.125,124.375,3,1.3333,0.5541,7.24,0.076521,Sverdrup,28.8,False,Watch,
-87.875,356.375,3,1.6667,0.4426,5.79,0.076481,Haworth,12.3,True,Watch,confirmed within Haworth PSR boundary
-87.125,145.625,5,2.0,0.3311,4.33,0.076409,Sverdrup,27.9,False,Watch,
-86.125,154.625,4,1.5,0.4984,6.53,0.076279,Sverdrup,56.9,False,Watch,
-85.625,104.875,3,2.0,0.3311,4.35,0.076205,Faustini,62.2,False,Watch,
-85.125,223.625,4,2.25,0.2475,3.25,0.076178,de_Gerlache,120.3,False,Background,
-85.375,278.625,4,1.75,0.4148,5.46,0.076003,de_Gerlache,90.1,False,Watch,
-85.375,147.875,4,1.5,0.4984,6.56,0.075991,Sverdrup,79.9,False,Watch,
-85.125,304.625,4,1.0,0.6656,8.77,0.075901,Cabeus,30.7,True,Watch,confirmed within Cabeus PSR — strong suppression
-86.125,229.875,4,2.25,0.2475,3.27,0.075777,de_Gerlache,86.9,False,Background,
-86.875,232.875,4,1.5,0.4984,6.58,0.075776,de_Gerlache,64.0,False,Watch,
-86.375,170.625,4,2.25,0.2475,3.27,0.075754,Sverdrup,55.6,False,Background,
-85.875,215.125,4,1.5,0.4984,6.58,0.075698,de_Gerlache,106.2,False,Watch,
-87.375,358.375,5,2.2,0.2643,3.5,0.075545,Haworth,5.1,True,Background,confirmed within Haworth PSR boundary
-85.625,131.125,4,2.0,0.3311,4.38,0.075534,Sverdrup,79.3,False,Watch,
-87.875,234.125,4,0.25,0.9164,12.14,0.07549,de_Gerlache,39.6,False,Watch,strong CSETN suppression near de_Gerlache
-88.625,229.125,4,2.25,0.2475,3.28,0.075424,de_Gerlache,34.8,False,Background,
-85.125,356.625,4,1.0,0.6656,8.83,0.075338,Haworth,71.1,False,Watch,
-86.625,154.125,4,1.75,0.4148,5.51,0.075305,Sverdrup,41.8,False,Watch,
-85.125,192.625,4,1.75,0.4148,5.51,0.075296,Sverdrup,108.7,False,Watch,
-85.125,277.375,3,2.0,0.3311,4.4,0.075237,de_Gerlache,97.5,False,Watch,
-85.125,283.625,3,1.3333,0.5541,7.37,0.075219,Cabeus,84.5,False,Watch,
-87.375,160.375,4,1.25,0.582,7.75,0.075101,Sverdrup,21.2,False,Watch,
-86.125,229.375,4,2.0,0.3311,4.42,0.074846,de_Gerlache,87.3,False,Watch,
-88.625,325.625,4,1.75,0.4148,5.55,0.074713,de_Gerlache,42.4,False,Watch,
-87.125,51.375,3,1.6667,0.4426,5.93,0.074678,Faustini,47.3,False,Watch,
-86.625,167.125,4,2.25,0.2475,3.32,0.074633,Sverdrup,46.3,False,Background,
-87.875,51.625,6,2.1667,0.2754,3.69,0.074558,Faustini,45.2,False,Background,
-85.375,326.875,4,1.25,0.582,7.81,0.074485,Cabeus,31.4,True,Watch,confirmed within Cabeus PSR — strong suppression
-87.125,218.625,4,2.0,0.3311,4.45,0.07445,de_Gerlache,70.0,False,Watch,
-85.875,53.125,3,1.6667,0.4426,5.95,0.074421,Nobile,21.1,True,Watch,confirmed within Nobile PSR boundary
-87.375,213.875,11,2.0909,0.3007,4.04,0.074359,de_Gerlache,68.1,False,Watch,
-85.625,93.875,3,0.6667,0.777,10.47,0.074232,Faustini,51.6,False,Watch,strong CSETN suppression near Faustini
-87.375,238.625,3,0.3333,0.8885,11.97,0.074231,de_Gerlache,46.6,False,Watch,strong CSETN suppression near de_Gerlache
-85.375,117.375,4,2.25,0.2475,3.34,0.074119,Faustini,84.6,False,Background,
-87.625,238.375,4,2.25,0.2475,3.34,0.07411,de_Gerlache,41.0,False,Background,
-85.375,212.375,8,2.0,0.3311,4.47,0.074054,Sverdrup,121.7,False,Watch,
-87.375,130.625,3,1.6667,0.4426,5.99,0.073954,Sverdrup,32.5,False,Watch,
-87.125,85.375,3,1.6667,0.4426,5.99,0.073917,Faustini,3.9,True,Watch,confirmed within Faustini PSR boundary
-88.375,353.375,3,2.0,0.3311,4.49,0.07369,Haworth,27.5,False,Watch,
-86.375,240.875,4,1.5,0.4984,6.77,0.073638,de_Gerlache,71.5,False,Watch,
-86.375,109.125,3,1.0,0.6656,9.04,0.073617,Faustini,50.0,False,Watch,
-85.375,158.375,4,1.5,0.4984,6.77,0.073586,Sverdrup,80.2,False,Watch,
-85.375,62.625,5,1.2,0.5987,8.15,0.073498,Nobile,23.4,True,Watch,confirmed within Nobile PSR — strong suppression
-89.125,39.125,3,2.0,0.3311,4.51,0.073484,Shackleton,28.4,False,Watch,
-87.875,47.125,6,2.1667,0.2754,3.75,0.073439,Faustini,50.2,False,Background,
-86.625,232.625,3,1.3333,0.5541,7.55,0.07339,de_Gerlache,70.9,False,Watch,
-86.625,222.125,6,1.8333,0.3869,5.27,0.073367,de_Gerlache,79.7,False,Watch,
-88.625,222.875,4,1.25,0.582,7.95,0.073192,de_Gerlache,39.2,False,Watch,
-85.875,112.625,4,2.0,0.3311,4.53,0.073038,Faustini,65.9,False,Watch,
-88.125,169.875,4,2.0,0.3311,4.53,0.073033,Sverdrup,18.1,False,Watch,
-86.625,187.125,3,2.0,0.3311,4.55,0.072722,Sverdrup,62.7,False,Watch,
-85.875,274.125,3,2.3333,0.2197,3.02,0.072691,de_Gerlache,74.5,False,Background,
-85.875,269.875,4,2.25,0.2475,3.41,0.072587,de_Gerlache,74.5,False,Background,
-85.625,46.375,3,2.0,0.3311,4.56,0.072555,Nobile,22.0,True,Watch,confirmed within Nobile PSR boundary
-86.375,146.875,3,2.0,0.3311,4.57,0.07253,Sverdrup,49.9,False,Watch,
-85.625,306.625,3,2.0,0.3311,4.57,0.072466,Cabeus,32.1,True,Watch,confirmed within Cabeus PSR boundary
-86.125,161.125,4,1.25,0.582,8.04,0.072422,Sverdrup,58.3,False,Watch,
-85.375,140.875,4,1.75,0.4148,5.73,0.072353,Sverdrup,81.8,False,Watch,
-87.625,357.625,3,2.0,0.3311,4.58,0.072267,Haworth,5.6,True,Watch,confirmed within Haworth PSR boundary
-89.125,30.625,3,1.0,0.6656,9.21,0.072265,Shackleton,29.8,False,Watch,
-85.875,110.875,3,2.0,0.3311,4.58,0.072232,Faustini,63.5,False,Watch,
-89.375,185.125,4,1.25,0.582,8.06,0.072166,Shackleton,15.7,False,Watch,
-89.125,46.375,4,2.0,0.3311,4.59,0.072116,Shackleton,27.2,False,Watch,
-87.875,222.375,3,1.3333,0.5541,7.71,0.071893,de_Gerlache,49.9,False,Watch,
-87.875,272.625,3,1.0,0.6656,9.28,0.071734,de_Gerlache,13.8,True,Watch,confirmed within de_Gerlache PSR — strong suppression
-86.625,252.125,3,2.0,0.3311,4.62,0.071641,de_Gerlache,57.4,False,Watch,
-89.125,12.375,4,1.25,0.582,8.13,0.071607,Shackleton,32.3,False,Watch,
-86.625,233.125,4,1.75,0.4148,5.8,0.071501,de_Gerlache,70.5,False,Watch,
-85.625,318.875,5,1.6,0.4649,6.51,0.071469,Cabeus,23.1,True,Watch,confirmed within Cabeus PSR boundary
-85.875,124.375,5,2.2,0.2643,3.7,0.071426,Sverdrup,77.1,False,Background,
-89.375,47.625,4,1.75,0.4148,5.81,0.071423,Shackleton,20.1,False,Watch,
-87.375,217.375,7,2.2857,0.2356,3.3,0.071417,de_Gerlache,65.1,False,Background,
-86.625,284.625,3,1.6667,0.4426,6.21,0.071247,de_Gerlache,54.1,False,Watch,
-86.875,147.875,5,1.8,0.398,5.6,0.071053,Sverdrup,34.7,False,Watch,
-87.125,180.125,3,2.0,0.3311,4.66,0.071028,Sverdrup,43.7,False,Watch,
-86.625,67.375,4,1.75,0.4148,5.85,0.070938,Faustini,31.1,False,Watch,
-87.375,240.375,3,2.0,0.3311,4.67,0.070894,de_Gerlache,45.1,False,Watch,
-87.625,235.375,3,1.3333,0.5541,7.82,0.070874,de_Gerlache,43.6,False,Watch,
-89.375,319.625,4,2.0,0.3311,4.68,0.070802,Shackleton,28.9,False,Watch,
-85.875,152.875,5,2.2,0.2643,3.74,0.07074,Sverdrup,64.4,False,Background,
-88.375,209.875,5,2.4,0.1974,2.79,0.070719,Shackleton,48.6,False,Background,
-88.125,182.875,3,1.6667,0.4426,6.26,0.070698,Sverdrup,31.0,False,Watch,
-89.375,335.375,3,2.0,0.3311,4.69,0.070634,Shackleton,28.3,False,Watch,
-88.875,294.125,3,0.0,1.0,14.16,0.070612,de_Gerlache,23.0,False,Watch,strong CSETN suppression near de_Gerlache
-85.375,54.375,3,1.3333,0.5541,7.85,0.070597,Nobile,6.3,True,Watch,confirmed within Nobile PSR — strong suppression
-89.125,310.875,7,1.7143,0.4267,6.05,0.070526,de_Gerlache,34.3,False,Watch,
-86.125,59.875,4,1.75,0.4148,5.9,0.070255,Nobile,32.1,True,Watch,confirmed within Nobile PSR boundary
-85.875,212.875,4,1.5,0.4984,7.1,0.070194,de_Gerlache,108.2,False,Watch,
-87.125,224.375,5,1.8,0.398,5.68,0.070059,de_Gerlache,64.9,False,Watch,
-86.875,18.875,3,1.6667,0.4426,6.32,0.069987,Haworth,39.2,False,Watch,
-86.375,256.875,4,2.25,0.2475,3.54,0.069969,de_Gerlache,62.5,False,Background,
-87.875,174.375,3,1.6667,0.4426,6.33,0.069951,Sverdrup,24.0,False,Watch,
-86.375,59.375,3,0.3333,0.8885,12.71,0.069923,Nobile,38.5,False,Watch,strong CSETN suppression near Nobile
-87.625,213.625,5,1.6,0.4649,6.65,0.069864,de_Gerlache,62.7,False,Watch,
-85.625,261.625,3,1.6667,0.4426,6.34,0.06977,de_Gerlache,83.4,False,Watch,
-85.625,262.875,4,1.0,0.6656,9.55,0.069691,de_Gerlache,83.1,False,Watch,
-86.875,152.875,3,1.3333,0.5541,7.96,0.069611,Sverdrup,34.1,False,Watch,
-88.625,143.375,4,1.5,0.4984,7.16,0.069586,Sverdrup,20.6,False,Watch,
-86.375,148.875,3,2.0,0.3311,4.76,0.069521,Sverdrup,49.5,False,Watch,
-87.375,101.625,3,0.6667,0.777,11.18,0.069497,Faustini,26.8,False,Watch,strong CSETN suppression near Faustini
-88.875,131.875,3,1.0,0.6656,9.59,0.06942,Shackleton,24.1,False,Watch,
-86.625,118.875,3,1.3333,0.5541,7.98,0.069413,Faustini,59.6,False,Watch,
-86.875,185.125,6,2.0,0.3311,4.77,0.069366,Sverdrup,54.6,False,Watch,
-87.625,153.625,3,1.3333,0.5541,7.99,0.069324,Sverdrup,11.4,True,Watch,confirmed within Sverdrup PSR — strong suppression
-86.625,4.875,3,1.3333,0.5541,8.0,0.069292,Haworth,29.6,False,Watch,
-87.625,20.375,3,1.0,0.6656,9.61,0.06929,Haworth,32.6,False,Watch,
-89.375,47.375,4,1.75,0.4148,5.99,0.069278,Shackleton,20.2,False,Watch,
-87.875,170.625,3,2.0,0.3311,4.78,0.069223,Sverdrup,20.1,False,Watch,
-85.625,126.125,7,2.0,0.3311,4.79,0.069191,Sverdrup,82.8,False,Watch,
-86.875,141.625,3,1.6667,0.4426,6.4,0.069176,Sverdrup,37.0,False,Watch,
-89.125,187.125,9,1.5556,0.4798,6.94,0.069141,Shackleton,22.8,False,Watch,
-89.125,19.625,5,1.6,0.4649,6.73,0.069094,Shackleton,31.4,False,Watch,
-86.875,114.875,4,1.0,0.6656,9.64,0.069078,Faustini,49.8,False,Watch,
-85.125,312.375,5,1.8,0.398,5.77,0.069006,Cabeus,11.7,True,Watch,confirmed within Cabeus PSR boundary
-87.125,58.125,3,1.0,0.6656,9.65,0.068982,Faustini,37.5,False,Watch,
-89.375,13.875,3,1.3333,0.5541,8.03,0.06897,Shackleton,25.0,False,Watch,
-87.125,219.375,3,2.0,0.3311,4.81,0.068859,de_Gerlache,69.3,False,Watch,
-88.375,217.875,4,2.5,0.1639,2.38,0.068748,de_Gerlache,45.5,False,Background,
-88.875,135.125,3,0.6667,0.777,11.33,0.068573,Shackleton,24.2,False,Watch,strong CSETN suppression near Shackleton
-88.625,106.875,3,1.3333,0.5541,8.09,0.068521,Shackleton,32.7,False,Watch,
-85.375,264.875,4,1.5,0.4984,7.28,0.068497,de_Gerlache,90.2,False,Watch,
-89.125,94.375,4,1.25,0.582,8.5,0.068459,Shackleton,19.2,False,Watch,
-86.375,355.875,8,1.75,0.4148,6.06,0.068437,Haworth,33.2,False,Watch,
-86.125,257.125,3,2.0,0.3311,4.84,0.068411,de_Gerlache,69.8,False,Watch,
-87.625,245.625,3,1.6667,0.4426,6.49,0.068193,de_Gerlache,34.9,False,Watch,
-87.875,141.125,7,1.8571,0.3789,5.56,0.068184,Sverdrup,13.0,True,Watch,confirmed within Sverdrup PSR boundary
-85.125,327.375,4,1.0,0.6656,9.77,0.068128,Cabeus,30.7,True,Watch,confirmed within Cabeus PSR — strong suppression
-86.625,184.875,5,2.0,0.3311,4.86,0.068116,Sverdrup,60.6,False,Watch,
-86.375,75.625,4,2.0,0.3311,4.87,0.067945,Faustini,28.1,False,Watch,
-85.625,144.875,5,1.8,0.398,5.87,0.067823,Sverdrup,73.0,False,Watch,
-88.875,25.625,3,1.0,0.6656,9.82,0.067789,Shackleton,37.8,False,Watch,
-88.375,89.875,3,2.0,0.3311,4.89,0.067665,Faustini,36.4,False,Watch,
-85.125,122.875,3,2.3333,0.2197,3.25,0.067631,Faustini,98.6,False,Background,
-89.375,356.125,3,1.6667,0.4426,6.55,0.067584,Shackleton,26.8,False,Watch,
-87.375,227.625,4,2.0,0.3311,4.9,0.067578,de_Gerlache,56.0,False,Watch,
-87.125,170.625,3,1.0,0.6656,9.85,0.06755,Sverdrup,35.0,False,Watch,
